id,alias,name,image_url,is_closed,url,review_count,categories,rating,latitude,longitude,distance,address,price,is_delivery,is_pickup,category
HYdhgacLH57yHJ1b6TeBdQ,replay-airsoft-glen-burnie,Replay Airsoft,https://s3-media2.fl.yelpcdn.com/bphoto/hNSLVGB7y-2LDQOYjld-wA/o.jpg,False,https://www.yelp.com/biz/replay-airsoft-glen-burnie?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,4,Airsoft,3.5,39.17365,-76.62087,11966.863685249087,"550 Crain Hwy N Unit 12/13 Glen Burnie, MD 21061",,False,False,airsoft
IzLTsg6dxBSrHKdvUM1tMQ,charm-city-roller-girls-towson,Charm City Roller Girls,https://s3-media1.fl.yelpcdn.com/bphoto/gfbK7XfWaZ-FXT5ufX6-iw/o.jpg,False,https://www.yelp.com/biz/charm-city-roller-girls-towson?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,10,Amateur Sports Teams,4.0,39.4029943,-76.6021546,19318.321511095142,"722 Dulaney Valley Rd Ste 187 Towson, MD 21204",,False,False,amateursportsteams
OWnFVSIdRTwNxDU5odrtbA,locust-point-recreation-baltimore,Locust Point Recreation,https://s3-media4.fl.yelpcdn.com/bphoto/7jFgyvAeJLmy8GAYg07fcw/o.jpg,False,https://www.yelp.com/biz/locust-point-recreation-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,2,Amateur Sports Teams,4.5,39.2681522197341,-76.5917320509262,10684.69025784707,"1627 E Fort Ave Baltimore, MD 21230",,False,False,amateursportsteams
7_ofWPLlDTD8jUHg6yKsew,benfield-sportscenter-millersville,Benfield Sportscenter,https://s3-media3.fl.yelpcdn.com/bphoto/etQdz6NyGq74LWW1glnDqQ/o.jpg,False,https://www.yelp.com/biz/benfield-sportscenter-millersville?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,1,"Amateur Sports Teams, Recreation Centers, Soccer",5.0,39.0944023,-76.6304703,19215.967229574057,"1031 Benfield Blvd Millersville, MD 21108",,False,False,amateursportsteams
cYVoYcuP8k9UUkNIoMeZoA,i9-sports-odenton,i9 Sports,,False,https://www.yelp.com/biz/i9-sports-odenton?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,2,Amateur Sports Teams,3.5,39.056885,-76.710297,21898.054765226665,"1414 Macfree Ct Odenton, MD 21113",,False,False,amateursportsteams
hsbynfvOPM_eqwUzSIv_0g,piney-orchard-ice-arena-odenton,Piney Orchard Ice Arena,https://s3-media4.fl.yelpcdn.com/bphoto/ZELfIZmDKVxP68XveKsM4A/o.jpg,False,https://www.yelp.com/biz/piney-orchard-ice-arena-odenton?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,6,"Skating Rinks, Amateur Sports Teams, Stadiums & Arenas",2.0,39.06124,-76.72641,21410.976063853715,"8781 Piney Orchard Pkwy Odenton, MD 21113",,False,False,amateursportsteams
82_IWpmRrzVp-S-yIv4yXw,kickball-league-of-baltimore-baltimore,Kickball League Of Baltimore,,False,https://www.yelp.com/biz/kickball-league-of-baltimore-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,3,Amateur Sports Teams,2.5,39.2854197594374,-76.6179656982422,9019.379590614872,"Baltimore, MD",,False,False,amateursportsteams
CoNBrjqt0CERq86fPN9VVw,park-heights-community-baltimore,Park Heights Community,,False,https://www.yelp.com/biz/park-heights-community-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,1,Amateur Sports Teams,4.0,39.3366508483887,-76.6633605957031,10198.49169635408,"4151 Park Heights Ave Baltimore, MD 21215",,False,False,amateursportsteams
w2YtN8T2haZm3VgQaPpliw,howard-county-terps-columbia,Howard County Terps,,False,https://www.yelp.com/biz/howard-county-terps-columbia?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,1,Amateur Sports Teams,4.0,39.1746025085449,-76.8318023681641,13407.053509431931,"7120 Oakland Mills Rd Columbia, MD 21046",,False,False,amateursportsteams
1QBveg1y3y_0Pouw2ra0kg,harm-city-homicide-baltimore,Harm City Homicide,https://s3-media2.fl.yelpcdn.com/bphoto/YqmHD0wUYRdTUykQz9S8JQ/o.jpg,False,https://www.yelp.com/biz/harm-city-homicide-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,1,Amateur Sports Teams,4.0,39.374891,-76.505807,22501.09858677124,"8019 Belair Rd Baltimore, MD 21236",,False,False,amateursportsteams
GldSK7WVpeZ60c05iwMWzQ,i9-sports-owings-mills,i9 Sports,https://s3-media1.fl.yelpcdn.com/bphoto/Kx2oJPyVYXOlfBLYn-lo6A/o.jpg,False,https://www.yelp.com/biz/i9-sports-owings-mills?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,1,Amateur Sports Teams,1.0,39.4257469177246,-76.7760238647461,19282.2789986727,"Owings Mills, MD 21117",,False,False,amateursportsteams
MxpwembqKlEVpkCvnPz9QQ,coppermine-du-burns-arena-baltimore,Coppermine Du Burns Arena,https://s3-media2.fl.yelpcdn.com/bphoto/tpK6AKWGPdhO_WoiO0vETg/o.jpg,False,https://www.yelp.com/biz/coppermine-du-burns-arena-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,1,"Venues & Event Spaces, Amateur Sports Teams, Summer Camps",1.0,39.2777185,-76.5721399,12576.298514341346,"3100 Boston St Baltimore, MD 21224",,False,False,amateursportsteams
VZ-EPIxP_waD62OdA-kpVw,towsontown-recreation-council-towson,Towsontown Recreation Council,,False,https://www.yelp.com/biz/towsontown-recreation-council-towson?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,1,Amateur Sports Teams,1.0,39.4090996,-76.6086426,19377.496716084635,"938 York Rd Towson, MD 21204",,False,False,amateursportsteams
2TCkrZHnpC8yVFRpWdBSVw,baseball-factory-columbia,Baseball Factory,,False,https://www.yelp.com/biz/baseball-factory-columbia?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,1,Amateur Sports Teams,1.0,39.17724,-76.8306099,13116.149553773546,"9212 Berger Rd Ste 200 Columbia, MD 21046",,False,False,amateursportsteams
x7yk74k4DVpEJ8DmG4qfZw,shadowland-laser-adventures-columbia-2,Shadowland Laser Adventures,https://s3-media2.fl.yelpcdn.com/bphoto/r2B0mRbJTl3Pu9Ftuj12Lw/o.jpg,False,https://www.yelp.com/biz/shadowland-laser-adventures-columbia-2?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,28,"Amusement Parks, Laser Tag, Team Building Activities",4.0,39.230669,-76.821681,9586.275349479763,"9179 Red Branch Rd Columbia, MD 21045",,False,False,amusementparks
SyoJgtdmfGB75gngdg-OAA,greenway-bowl-odenton,Greenway Bowl,https://s3-media2.fl.yelpcdn.com/bphoto/D3KrIFQPkF9iuhgIsZWhTw/o.jpg,False,https://www.yelp.com/biz/greenway-bowl-odenton?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,39,"Amusement Parks, Bowling",3.5,39.09895,-76.69562,17296.333201946538,"8246 Telegraph Rd Odenton, MD 21113",,False,False,amusementparks
Ox-jiUKsoURZaqziaeodHQ,national-aquarium-baltimore,National Aquarium,https://s3-media1.fl.yelpcdn.com/bphoto/7lp5J18-kcbQA6rk5vuYxg/o.jpg,False,https://www.yelp.com/biz/national-aquarium-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,1044,Aquariums,4.0,39.2857463572993,-76.6082964542703,9804.284101612313,"501 E Pratt St Baltimore, MD 21202",,False,False,aquariums
6J7PrCxt48ykLF1fIRTQGw,house-of-tropicals-glen-burnie,House of Tropicals,https://s3-media4.fl.yelpcdn.com/bphoto/LrAzsl1RotllF9un9xrR9w/o.jpg,False,https://www.yelp.com/biz/house-of-tropicals-glen-burnie?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,93,"Aquariums, Reptile Shops",3.0,39.172194,-76.63085217,11581.785200784938,"7389 Baltimore Annapolis Blvd Glen Burnie, MD 21061",,False,False,aquariums
3GZO-CZ-Om4xHiwv4gYrdA,cte-aquatics-lutherville-timonium,CTE Aquatics,https://s3-media4.fl.yelpcdn.com/bphoto/kou18r0rubMz70zj373OhQ/o.jpg,False,https://www.yelp.com/biz/cte-aquatics-lutherville-timonium?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,11,Aquariums,3.5,39.45238,-76.63733,23076.21382766957,"9562 Deereco Rd Lutherville-Timonium, MD 21093",,False,False,aquariums
T8hTso0v8lP0_hZo0U5YsQ,aquarium-depot-randallstown,Aquarium Depot,,False,https://www.yelp.com/biz/aquarium-depot-randallstown?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,1,Aquariums,1.0,39.3715038,-76.7979408,14860.772596769433,"3689 Offutt Rd Randallstown, MD 21133",,False,False,aquariums
f2vGdIiBbzp_uhlHYcy4UQ,bay-country-archery-pasadena,Bay Country Archery,,False,https://www.yelp.com/biz/bay-country-archery-pasadena?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,1,Archery,5.0,39.10973,-76.57713,19912.982697513657,"5 Light Street Ave Pasadena, MD 21122",,False,False,archery
LSm2GHQXuXagi1VVjhhamA,dodgebow-baltimore-hanover,Dodgebow Baltimore,https://s3-media1.fl.yelpcdn.com/bphoto/bYEN78k-RuauLE8-D-voOQ/o.jpg,False,https://www.yelp.com/biz/dodgebow-baltimore-hanover?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,1,Archery,5.0,39.16489,-76.7084,9897.14289975659,"7476 New Ridge Rd Ste F Hanover, MD 21076",,False,False,archery
oQGxYtqLQIuNMP5URAE_WA,baltimore-bowmen-glen-arm,Baltimore Bowmen,,False,https://www.yelp.com/biz/baltimore-bowmen-glen-arm?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,1,Archery,2.0,39.41376,-76.51049,25097.238824101823,"10301 Harford Road Glen Arm, MD 21057",,False,False,archery
vNX9k9OOuJ1U6jTl5InI2g,urban-axes-baltimore-baltimore,Urban Axes Baltimore,https://s3-media3.fl.yelpcdn.com/bphoto/5IDj4hNmo8Mb0oX3eKZ_pg/o.jpg,False,https://www.yelp.com/biz/urban-axes-baltimore-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,88,Axe Throwing,5.0,39.29292,-76.5623899,13793.91083933546,"1 N Haven St Baltimore, MD 21224",,False,False,axethrowing
TCkOSEe7nUAGvb20wwk2Ww,stumpys-hatchet-house-columbia,Stumpy's Hatchet House,https://s3-media4.fl.yelpcdn.com/bphoto/KOhPT7dQpMUnBmsLz4iTqA/o.jpg,False,https://www.yelp.com/biz/stumpys-hatchet-house-columbia?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,4,Axe Throwing,5.0,39.18585,-76.82514,12167.326164124228,"6695 Dobbin Rd Columbia, MD 21045",,False,False,axethrowing
cpZ01FRUt5zhorocua0BLA,autobahn-axe-throwing-jessup,Autobahn Axe Throwing,https://s3-media2.fl.yelpcdn.com/bphoto/ssDvy8FScwm5lPoI_Iheqg/o.jpg,False,https://www.yelp.com/biz/autobahn-axe-throwing-jessup?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,8,"Axe Throwing, Team Building Activities, Party & Event Planning",3.0,39.14979,-76.79382,13452.075884720536,"8251 Preston Ct Jessup, MD 20794",,False,False,axethrowing
0ztYjceOr9xwwHzRmjVIBw,kraken-axes-baltimore,Kraken Axes,https://s3-media2.fl.yelpcdn.com/bphoto/yuJAydvRgb5BYaBocl_9HQ/o.jpg,False,https://www.yelp.com/biz/kraken-axes-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,1,Axe Throwing,5.0,39.289155,-76.607269,10030.033182576944,"26 Market Pl Baltimore, MD 21202",,False,False,axethrowing
GWI3pO8BKgdurQlNhtz_vQ,oriole-park-at-camden-yards-baltimore,Oriole Park At Camden Yards,https://s3-media4.fl.yelpcdn.com/bphoto/fN8NqZTalU4H1RqzkaxsSQ/o.jpg,False,https://www.yelp.com/biz/oriole-park-at-camden-yards-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,710,"Stadiums & Arenas, Baseball Fields",4.5,39.2838920512187,-76.6215793172975,8666.833924116012,"333 West Camden St Baltimore, MD 21201",,False,False,baseballfields
Wa801wQSdU0mWVGgV7ujwQ,federal-hill-park-baltimore,Federal Hill Park,https://s3-media1.fl.yelpcdn.com/bphoto/2R7kQZB5rXUz8kqIJLm_zw/o.jpg,False,https://www.yelp.com/biz/federal-hill-park-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,96,"Parks, Playgrounds, Baseball Fields",4.5,39.2789918,-76.6097767,9436.314085356214,"300 Warren Ave Baltimore, MD 21230",,False,False,baseballfields
m4LBZ8zONW8EsWYznVMOrg,give-n-grow-basketball-baltimore,Give N' Grow Basketball,https://s3-media3.fl.yelpcdn.com/bphoto/dU6dvzOszM3qNNymdOf55w/o.jpg,False,https://www.yelp.com/biz/give-n-grow-basketball-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,1,"Summer Camps, Kids Activities, Baseball Fields",5.0,39.28078,-76.72405,3114.7419394423387,"6159 Edmondson Ave Baltimore, MD 21228",,False,False,baseballfields
lsy6jSpG_mkBIusXNzvDpw,performfit-cockeysville,Performfit,https://s3-media4.fl.yelpcdn.com/bphoto/_jB1USmVmwwCV2OK67YNEg/o.jpg,False,https://www.yelp.com/biz/performfit-cockeysville?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,1,"Gyms, Baseball Fields, Soccer",5.0,39.423365,-76.617948,20602.165660158626,"10880 Railroad Ave Cockeysville, MD 21030",,False,False,baseballfields
YqIUf7uK1Wq5zvDAbMltgA,orchard-hills-park-lutherville-timonium,Orchard Hills Park,https://s3-media1.fl.yelpcdn.com/bphoto/4PBQrc13YNW2Tt8ByaW1Dg/o.jpg,False,https://www.yelp.com/biz/orchard-hills-park-lutherville-timonium?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,1,"Baseball Fields, Parks, Playgrounds",4.0,39.4176872613492,-76.6261694535024,19743.55117539652,"Lutherville-Timonium, MD 21093",,False,False,baseballfields
Cs59vIf_pIDCNh-SLJOd2Q,muirkirk-south-community-park-beltsville,Muirkirk South Community Park,https://s3-media1.fl.yelpcdn.com/bphoto/13WdKB3HyJrUPQlHTQrnLw/o.jpg,False,https://www.yelp.com/biz/muirkirk-south-community-park-beltsville?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,1,"Baseball Fields, Parks",3.0,39.0583090989052,-76.8811464435722,26058.304375497966,"7403 Muirkirk Rd Beltsville, MD 20705",,False,False,baseballfields
he_K3PUGn0_Ve789WrkoHQ,batting-range-at-rocky-gorge-laurel,Batting Range At Rocky Gorge,https://s3-media4.fl.yelpcdn.com/bphoto/Bq_i8bJWDtq7mFFg_KdhAw/o.jpg,False,https://www.yelp.com/biz/batting-range-at-rocky-gorge-laurel?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,2,"Baseball Fields, Batting Cages",1.0,39.136001,-76.908601,21247.958700440988,"8445 Old Columbia Rd Laurel, MD 20723",,False,False,baseballfields
n_3HvSnDJZ0MMQQYa9V3vg,maryland-pools-columbia,Maryland Pools,,False,https://www.yelp.com/biz/maryland-pools-columbia?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,4,"Swimming Pools, Beaches",1.0,39.1706,-76.84197,14355.569680544879,"9515 Gerwig Ln Ste 121 Columbia, MD 21046",,False,False,beaches
gvJVQRakG7sEYzKusxzqzQ,race-pace-bicycles-baltimore,Race Pace Bicycles,https://s3-media3.fl.yelpcdn.com/bphoto/By5LOMtT7jZ1GsuczL4HoQ/o.jpg,False,https://www.yelp.com/biz/race-pace-bicycles-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,49,"Bikes, Bike Rentals, Bike Repair/Maintenance",4.5,39.273245,-76.60211,9909.915285971956,"1414 Key Hwy Baltimore, MD 21230",3,False,False,bikerentals
GU5C8eRwF08ClRBrt10iZw,race-pace-bicycles-columbia,Race Pace Bicycles,https://s3-media1.fl.yelpcdn.com/bphoto/Ys1hvlDI_Wv5-pRkhvNoOw/o.jpg,False,https://www.yelp.com/biz/race-pace-bicycles-columbia?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,41,"Bike Rentals, Bikes, Bike Repair/Maintenance",4.0,39.18058,-76.8260899,12613.538071784129,"6925 Oakland Mills Rd Ste P Columbia, MD 21045",2,False,False,bikerentals
KGUH6fkQxDhGE9dQv6mszA,pedal-pushers-bicycle-shop-severna-park,Pedal Pushers Bicycle Shop,https://s3-media3.fl.yelpcdn.com/bphoto/gF1Y28lPHy9EuH9rX36M1g/o.jpg,False,https://www.yelp.com/biz/pedal-pushers-bicycle-shop-severna-park?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,28,"Bike Rentals, Bikes, Bike Repair/Maintenance",4.0,39.07312,-76.5475,24714.543154464995,"546 Baltimre Annpls Blvd Severna Park, MD 21146",2,False,False,bikerentals
VhaZbqxr7j_S4P1PFUqI0A,race-pace-bicycles-owings-mills,Race Pace Bicycles,https://s3-media1.fl.yelpcdn.com/bphoto/ZtVXli0KLwfqCIa9zPZlWQ/o.jpg,False,https://www.yelp.com/biz/race-pace-bicycles-owings-mills?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,11,"Bikes, Bike Rentals",4.5,39.4267777,-76.7810464,20071.24331712979,"11000 Owings Mills Blvd Owings Mills, MD 21117",2,False,False,bikerentals
3XfQxyENzXjEeedwzETx7w,race-pace-bicycles-ellicott-city,Race Pace Bicycles,https://s3-media2.fl.yelpcdn.com/bphoto/3lm2yE3zz3XMXCA2pmVIyw/o.jpg,False,https://www.yelp.com/biz/race-pace-bicycles-ellicott-city?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,19,"Bikes, Bike Rentals, Bike Repair/Maintenance",4.5,39.28066,-76.86013,12893.918356025028,"3258 Bethany Ln Ellicott City, MD 21042",3,False,False,bikerentals
zUtimTOLh_9rGkpxXqZYZA,club-and-cycle-windsor-mill,Club & Cycle,https://s3-media3.fl.yelpcdn.com/bphoto/h8dFeDKm7eCQQM4Itjb9iw/o.jpg,False,https://www.yelp.com/biz/club-and-cycle-windsor-mill?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,11,"Fitness & Instruction, Cycling Classes, Bike Rentals",4.5,39.3255034,-76.745642,8415.296617388307,"7130 Ambassador Rd Windsor Mill, MD 21244",,False,False,bikerentals
iFxPRQShEUJ2gKcpWFar8g,hybrid-pedals-baltimore-monkton,Hybrid Pedals - Baltimore,https://s3-media4.fl.yelpcdn.com/bphoto/O-YwfwXnaXRtRDt-xRbPtA/o.jpg,False,https://www.yelp.com/biz/hybrid-pedals-baltimore-monkton?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,5,"Bike Rentals, Bikes, Bike Repair/Maintenance",5.0,39.5787171,-76.6154442,37118.69749067704,"1901 Monkton Rd Monkton, MD 21111",1,False,False,bikerentals
OP6YmXA3IWoZzRlr0yK-1A,race-pace-bicycles-towson-2,Race Pace Bicycles,,False,https://www.yelp.com/biz/race-pace-bicycles-towson-2?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,6,"Bike Repair/Maintenance, Bike Rentals, Bikes",4.5,39.404625,-76.603148,19312.468686253782,"730 Dulaney Valley Rd Towson, MD 21204",,False,False,bikerentals
bFR-2YsFGqtPOLD6hlFzkQ,dc-segway-rentals-washington,DC Segway Rentals,https://s3-media4.fl.yelpcdn.com/bphoto/7vHtSK9xF3-laWIVWnTQJw/o.jpg,False,https://www.yelp.com/biz/dc-segway-rentals-washington?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,5,"Bike Rentals, Historical Tours",5.0,38.896454966344,-77.0334533864647,48351.38126508825,"1493 Pennsylvania Ave NW Washington, DC 20004",,False,False,bikerentals
oX7GdWlqbXEaWv3C8zRxQw,pedego-electric-bikes-frederick-frederick,Pedego Electric Bikes Frederick,https://s3-media3.fl.yelpcdn.com/bphoto/9DNB-mMaAsc7nbCFRwnXkQ/o.jpg,False,https://www.yelp.com/biz/pedego-electric-bikes-frederick-frederick?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,4,"Bikes, Bike Rentals, Bike tours",5.0,39.4110738715574,-77.4081533334119,62190.927227540094,"125 S Carroll St Frederick, MD 21701",,False,False,bikerentals
xMS7jmbLRrIjO7tAyLDCiw,race-pace-bicycles-baltimore-2,Race Pace Bicycles,,False,https://www.yelp.com/biz/race-pace-bicycles-baltimore-2?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,4,"Bikes, Bike Repair/Maintenance, Bike Rentals",4.0,39.32765,-76.61642,11777.62856348083,"3220 St Paul St Baltimore, MD 21218",,False,False,bikerentals
FUeQto6bfxxikp7cda1ggQ,zagster-baltimore,Zagster,,False,https://www.yelp.com/biz/zagster-baltimore?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,2,Bike Rentals,4.5,39.2663345336914,-76.6206512451172,7866.486449006237,"Baltimore, MD 21230",,False,False,bikerentals
OIuv_X34Vxm4brWGUU4eoA,bike-and-brunch-tours-baltimore-4,Bike and Brunch Tours,https://s3-media1.fl.yelpcdn.com/bphoto/4PdJ7oyDagDel85A9Q4dHg/o.jpg,False,https://www.yelp.com/biz/bike-and-brunch-tours-baltimore-4?adjust_creative=A7YzCKh4zZPyEDfAvKtWkQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=A7YzCKh4zZPyEDfAvKtWkQ,1,"Bike tours, Bike Rentals",5.0,39.2978401184082,-76.6074676513672,10796.844383627531,"Baltimore, MD 21202",,False,False,bikerentals
